t,price,spread,volume,operation_size,true_effect,return
316,0.9999337086740926,0.00030000000000000003,24659.693353523995,0.0,0.0,8.768181120055729e-07
317,0.9999245193083589,0.0001,13144.213577687005,0.0,0.0,-9.189365733686117e-06
318,0.9999375582215639,0.0001,26627.550083654212,0.0,0.0,1.3038913205032365e-05
319,0.9999220327081295,0.0001,19248.79895773003,0.0,0.0,-1.5525513434422322e-05
320,0.9999323410790055,0.0001,27531.85592791606,0.0,0.0,1.0308370876010997e-05
321,0.9999298290307554,0.0001,17344.996008886803,0.0,0.0,-2.5120482500806673e-06
322,0.999945261566248,0.0001,28343.188151250397,0.0,0.0,1.5432535492521104e-05
323,0.9999551551338679,0.0001,16924.096061003533,0.0,0.0,9.893567619934096e-06
324,0.999979144253332,0.0001,21159.38049579327,0.0,0.0,2.398911946410731e-05
325,0.9999887730553337,0.0001,19228.71448477495,0.0,0.0,9.628802001726555e-06
326,0.9999680596062448,0.0001,22317.330427691766,0.0,0.0,-2.071344908893824e-05
327,0.9999671774207326,0.0001,25324.618710059724,0.0,0.0,-8.821855121965427e-07
328,0.9999517348700546,0.0001,17197.9977915051,0.0,0.0,-1.5442550677979838e-05
329,0.9999449059335246,0.0001,20747.703578855828,0.0,0.0,-6.8289365300344684e-06
330,0.9999648181164994,0.0001,24179.084873762364,0.0,0.0,1.9912182974812787e-05
331,0.9999732183620319,0.0001,28391.459039468176,0.0,0.0,8.400245532502737e-06
332,0.9999640091450306,0.0001,21204.25893718442,0.0,0.0,-9.209217001315828e-06
333,0.9999506522459406,0.0001,14135.909372760882,0.0,0.0,-1.335689908998905e-05
334,0.9999510841879403,0.0001,22999.484867717707,0.0,0.0,4.319419997234064e-07
335,0.9999350546005127,0.0001,30796.982355562923,0.0,0.0,-1.602958742763505e-05
336,0.9999262115509041,0.0001,11309.904833561868,0.0,0.0,-8.843049608575626e-06
337,0.999930322636661,0.0001,11376.07210530191,0.0,0.0,4.1110857569304216e-06
338,0.9999455452093373,0.0001,15817.849187274354,0.0,0.0,1.5222572676276691e-05
339,0.9999535663460206,0.0001,20006.94864963583,0.0,0.0,8.021136683300512e-06
340,0.9999233759559122,0.0001,7343.293563266038,0.0,0.0,-3.0190390108431053e-05
341,0.9999273863396942,0.0001,29349.918876208045,0.0,0.0,4.010383782060423e-06
342,0.9999283354653585,0.0001,20105.20514619278,0.0,0.0,9.491256642846224e-07
343,0.9999337889487052,0.0001,6798.450701809934,0.0,0.0,5.453483346684607e-06
344,0.9999550843810819,0.0001,12624.766430391302,0.0,0.0,2.1295432376722268e-05
345,0.9999278988297888,0.0001,18952.818547419865,0.0,0.0,-2.7185551293107402e-05
346,0.9999201103583042,0.0001,9079.108909658653,0.0,0.0,-7.788471484637682e-06
347,0.9999278962327367,0.0001,35783.08582043895,0.0,0.0,7.785874432508777e-06
348,0.9999070568967499,0.0001,24183.27469776585,0.0,0.0,-2.0839335986844176e-05
349,0.9999265042330091,0.0001,30918.028800333792,0.0,0.0,1.9447336259248438e-05
350,0.9999313577575396,0.0001,13167.272432569036,0.0,0.0,4.853524530501474e-06
351,0.9999425124809808,0.0001,27056.60390119238,0.0,0.0,1.1154723441153536e-05
352,0.9999349896377057,0.0001,15830.256166539382,0.0,0.0,-7.522843275098445e-06
353,0.9999457119157783,0.0001,20005.562232598193,0.0,0.0,1.0722278072639035e-05
354,0.9999597902646618,0.0001,26276.09904443325,0.0,0.0,1.4078348883450609e-05
355,0.9999628587019976,0.0001,21268.1813460269,0.0,0.0,3.0684373358846884e-06
356,0.9999659472049415,0.0001,32998.25070768384,0.0,0.0,3.0885029438376677e-06
357,0.9999695092898837,0.0001,23612.67348159222,0.0,0.0,3.562084942232424e-06
358,0.9999581337172017,0.0001,17473.4310332529,0.0,0.0,-1.1375572682048585e-05
359,0.999956189856161,0.0001,33571.753705614974,0.0,0.0,-1.9438610406874446e-06
360,0.99995418019534,0.0001,37302.904897552966,0.0,0.0,-2.0096608209785316e-06
361,0.9999592318530579,0.0001,23012.623453532207,0.0,0.0,5.051657717913827e-06
362,0.999972405694225,0.0001,42961.244088537096,0.0,0.0,1.3173841167057887e-05
363,0.9999584582567062,0.0001,19580.29923921682,0.0,0.0,-1.394743751881311e-05
364,0.9999568111181065,0.00030000000000000003,20661.60563648779,0.0,0.0,-1.6471385996252863e-06
365,0.9999763310088686,0.0001,22074.744290467574,0.0,0.0,1.951989076209859e-05
366,0.9999665333736838,0.0001,20642.382120206683,0.0,0.0,-9.797635184827236e-06
367,0.9999556992784308,0.0001,18858.670160024314,0.0,0.0,-1.0834095253042797e-05
368,0.9999583648965596,0.0001,15406.90055939933,0.0,0.0,2.6656181288942093e-06
369,0.9999694906483282,0.0001,13399.05086229089,0.0,0.0,1.1125751768537029e-05
370,0.9999696411998292,0.0001,23280.713369213216,0.0,0.0,1.5055150104359427e-07
371,0.9999871517931058,0.0001,40101.5513337268,0.0,0.0,1.751059327659288e-05
372,0.999998441045066,0.0001,33093.78480240053,0.0,0.0,1.1289251960144853e-05
373,1.0000095329983634,0.0001,26743.38246743774,0.0,0.0,1.1091953297404089e-05
374,1.0000168341243354,0.0001,41133.7595867535,0.0,0.0,7.3011259720257016e-06
375,1.0000475036468348,0.00030000000000000003,22239.464895779154,0.0,0.0,3.066952249941579e-05
376,1.0000448004042288,0.0001,13434.663963950883,0.0,0.0,-2.7032426059836467e-06
377,1.0000184016801212,0.0001,18495.39199690692,0.0,0.0,-2.6398724107590255e-05
378,1.0000395395873238,0.0001,21368.42502744637,0.0,0.0,2.113790720259523e-05
379,1.0000335088678005,0.0001,17048.00897746801,0.0,0.0,-6.030719523320016e-06
380,1.0000349303174636,0.0001,29882.658678463384,0.0,0.0,1.421449663085994e-06
381,1.0000521851627786,0.0001,35163.7061699489,0.0,0.0,1.725484531500676e-05
382,1.0000310735396432,0.0001,9264.435095894716,0.0,0.0,-2.111162313545023e-05
383,1.000014581639545,0.0001,20481.34796722851,0.0,0.0,-1.6491900098225543e-05
384,0.9999934829501771,0.0001,5158.694316351716,0.0,0.0,-2.1098689367837764e-05
385,0.999983019285806,0.0001,21040.6851323979,0.0,0.0,-1.0463664371074266e-05
386,0.9999888120067135,0.0001,20923.414716258372,0.0,0.0,5.7927209075048225e-06
387,0.9999957187879845,0.0001,53535.74888812688,0.0,0.0,6.9067812710210674e-06
388,0.9999993590199237,0.0001,46079.73131747052,0.0,0.0,3.640231939106009e-06
389,0.99998074419495,0.0001,35107.68196803644,0.0,0.0,-1.861482497367284e-05
390,0.9999503059095736,0.0001,13631.391490306434,0.0,0.0,-3.043828537641069e-05
391,0.9999510220809437,0.00030000000000000003,13243.287685545998,0.0,0.0,7.161713700964967e-07
392,0.9999448058858946,0.0001,12733.263984255202,0.0,0.0,-6.216195049035811e-06
393,0.9999508588249083,0.0001,47254.76080545409,0.0,0.0,6.05293901367876e-06
394,0.9999601078760362,0.0001,13971.558072795191,0.0,0.0,9.249051127868668e-06
395,0.9999619293668374,0.0001,18164.327985719796,0.0,0.0,1.8214908011904285e-06
396,0.9999719449996484,0.0001,14046.322733037121,0.0,0.0,1.0015632811000152e-05
397,0.999974965124681,0.0001,11741.839343858615,0.0,0.0,3.020125032615617e-06
398,0.9999819493404184,0.0001,26011.867282254236,0.0,0.0,6.984215737415589e-06
399,0.9999726644549313,0.0001,23781.699645062025,0.0,0.0,-9.28488548712636e-06
400,0.9999702978667585,0.00030000000000000003,7242.491822686953,0.0,0.0,-2.366588172764139e-06
401,0.9999728906194857,0.0001,11487.705930155309,0.0,0.0,2.5927527271818462e-06
402,0.9999837020314329,0.0001,25024.085893921714,0.0,0.0,1.0811411947253546e-05
403,0.9999785140359628,0.0001,21245.344948199305,0.0,0.0,-5.187995470112838e-06
404,0.9999853810175046,0.0001,18025.345701995873,0.0,0.0,6.866981541731043e-06
405,0.9999818782838675,0.0001,29817.150697555513,0.0,0.0,-3.5027336370285767e-06
406,0.9999803295298264,0.0001,10705.18536008983,0.0,0.0,-1.5487540411251999e-06
407,0.9999912594028901,0.00030000000000000003,16358.520142960726,0.0,0.0,1.0929873063725282e-05
408,0.9999649985266953,0.0001,28538.763813884463,0.0,0.0,-2.6260876194839078e-05
409,0.9999479160038616,0.0001,15920.334759280502,0.0,0.0,-1.7082522833722358e-05
410,0.9999283864964842,0.0001,25752.149137822555,0.0,0.0,-1.9529507377380462e-05
411,0.9998976384043042,0.0001,12417.787090654187,0.0,0.0,-3.074809217995522e-05
412,0.9998887014856093,0.0001,14589.761185413632,0.0,0.0,-8.936918694968377e-06
413,0.9998985761442712,0.0001,9035.3604205573,0.0,0.0,9.874658661979119e-06
414,0.9998948224671094,0.0001,7874.907500091971,0.0,0.0,-3.7536771618773557e-06
415,0.9998974285802658,0.0001,17361.77840376162,0.0,0.0,2.606113156389256e-06
416,0.9999117802809195,0.0001,27584.57488230952,0.0,0.0,1.4351700653780775e-05
417,0.9999292740817353,0.0001,20797.761852138032,0.0,0.0,1.74938008157266e-05
418,0.9999283631094584,0.00030000000000000003,39345.71858215761,0.0,0.0,-9.109722768352313e-07
419,0.9999461981695406,0.0001,18098.788523420833,0.0,0.0,1.783506008212754e-05
420,0.9999474120448483,0.0001,7630.666229552901,0.0,0.0,1.2138753077151065e-06
421,0.9999363783544488,0.0001,26162.88698596956,0.0,0.0,-1.1033690399453455e-05
422,0.9999285464421365,0.0001,12845.33434925034,0.0,0.0,-7.831912312350475e-06
423,0.9999090386607251,0.0001,23457.377375307075,0.0,0.0,-1.950778141135423e-05
424,0.9998973364697047,0.0001,7025.200409131687,0.0,0.0,-1.1702191020424024e-05
425,0.9998926191856435,0.00030000000000000003,19196.35083816348,0.0,0.0,-4.717284061150906e-06
426,0.9999032073479553,0.0001,31299.141250939276,0.0,0.0,1.0588162311808702e-05
427,0.9999258804812694,0.0001,29443.839735751084,0.0,0.0,2.2673133314055072e-05
428,0.9999076686407345,0.0001,19431.078541066247,0.0,0.0,-1.821184053485414e-05
429,0.9999128445970978,0.00030000000000000003,21468.33148751408,0.0,0.0,5.175956363290268e-06
430,0.999899134226876,0.0001,17178.379104734224,0.0,0.0,-1.3710370221797774e-05
431,0.9999053889102019,0.0001,18974.486287396216,0.0,0.0,6.2546833258236845e-06
432,0.9999036616919226,0.0001,30133.323695956515,0.0,0.0,-1.7272182792904545e-06
433,0.9998795373894603,0.0001,15139.40093462776,0.0,0.0,-2.412430246223618e-05
434,0.9998917687762872,0.0001,15899.62611883734,0.0,0.0,1.223138682682201e-05
435,0.9998837971919601,0.0001,9998.850950510147,0.0,0.0,-7.971584327082226e-06
436,0.999876762438641,0.0001,30435.008736756998,0.0,0.0,-7.0347533190906475e-06
437,0.9998626672130071,0.0001,18771.01390736695,0.0,0.0,-1.4095225633892206e-05
438,0.9998540462738851,0.0001,11713.87120897201,0.0,0.0,-8.620939122017113e-06
439,0.9998596842254751,0.0001,33228.879475735965,0.0,0.0,5.637951590031776e-06
440,0.9998571907123432,0.0001,20941.28855432996,0.0,0.0,-2.4935131318626347e-06
441,0.999861521214458,0.0001,14788.439930401813,0.0,0.0,4.330502114791024e-06
442,0.9998662899535973,0.0001,33491.81618644236,0.0,0.0,4.768739139238143e-06
443,0.9998836911988053,0.0001,18070.352669673615,0.0,0.0,1.740124520799302e-05
444,0.9998791745946923,0.0001,9779.698499920589,0.0,0.0,-4.516604112936307e-06
445,0.999859715284353,0.0001,34613.61604507987,0.0,0.0,-1.9459310339309255e-05
446,0.9998737771743794,0.0001,14083.211275404881,0.0,0.0,1.4061890026395574e-05
447,0.9998694094342077,0.0001,97037.25811467042,0.0,0.0,-4.367740171762335e-06
448,0.9998840954791564,0.0001,17152.745881844454,0.0,0.0,1.4686044948697408e-05
449,0.9998891469161582,0.0001,7824.523325664108,0.0,0.0,5.051437001801773e-06
450,0.9998874190274825,0.0001,51531.8917055217,0.0,0.0,-1.7278886756955103e-06
451,0.9998920145533914,0.0001,20839.71922173091,0.0,0.0,4.595525908923648e-06
452,0.9999177214010313,0.0001,24361.10558072302,0.0,0.0,2.570684763991693e-05
453,0.9999450880223965,0.0001,25943.756625581955,0.0,0.0,2.7366621365154664e-05
454,0.9999460021991201,0.0001,10856.072793766685,0.0,0.0,9.141767236542364e-07
455,0.9999481128955143,0.0001,7255.096711298646,0.0,0.0,2.11069639421968e-06
456,0.9999622936047099,0.0001,56936.22944665066,0.0,0.0,1.418070919556591e-05
457,0.9999511510422432,0.0001,9809.765851294555,0.0,0.0,-1.1142562466703865e-05
458,0.9999555396297374,0.0001,48621.9046300465,0.0,0.0,4.388587494186247e-06
459,0.9999551988567944,0.0001,27891.02881349868,0.0,0.0,-3.407729429749651e-07
460,0.9999593349606463,0.0001,23398.704328710788,0.0,0.0,4.136103851859474e-06
461,0.999948354362489,0.0001,16962.49992595743,0.0,0.0,-1.098059815729524e-05
462,0.9999274099717664,0.0001,68002.8599707544,0.0,0.0,-2.0944390722532624e-05
463,0.9999000960167267,0.0001,15161.319637326205,0.0,0.0,-2.7313955039742766e-05
464,0.9998853731883169,0.0001,15374.581597409842,0.0,0.0,-1.4722828409752253e-05
465,0.9998793296107885,0.0001,30014.08763933052,0.0,0.0,-6.043577528425104e-06
466,0.999875466472436,0.0001,15313.435674177757,0.0,0.0,-3.863138352544482e-06
467,0.9999009917342173,0.0001,12929.1893901229,0.0,0.0,2.5525261781345066e-05
468,0.9999155644764088,0.0001,20833.895723095095,0.0,0.0,1.4572742191520938e-05
469,0.999902887812891,0.0001,30249.736966765,0.0,0.0,-1.2676663517785514e-05
470,0.9999074692740221,0.0001,54898.45339756809,0.0,0.0,4.581461131025755e-06
471,0.9999021055473023,0.0001,60792.47057632697,0.0,0.0,-5.363726719775919e-06
472,0.9998983587247506,0.0001,8761.876925251518,0.0,0.0,-3.746822551664586e-06
473,0.9999008006045881,0.0001,36130.102995895126,0.0,0.0,2.441879837444816e-06
474,0.9999089589003841,0.0001,13116.773715656254,0.0,0.0,8.158295796034665e-06
475,0.9999044887773649,0.0001,13447.897215717863,0.0,0.0,-4.470123019184591e-06
476,0.999918506252097,0.0001,16382.805977243232,0.0,0.0,1.4017474732064272e-05
477,0.9999034598948394,0.0001,15869.387405561934,0.0,0.0,-1.5046357257575416e-05
478,0.9999035434193198,0.0001,12568.424821783447,0.0,0.0,8.352448033210891e-08
479,0.9999377707759616,0.0001,6708.623041538627,0.0,0.0,3.422735664182497e-05
480,0.9999407101096555,0.0001,44240.61108114835,0.0,0.0,2.9393336938854375e-06
481,0.9999595943688907,0.0001,33638.61576217607,0.0,0.0,1.8884259235241174e-05
482,0.9999608002531195,0.0001,21292.17334690293,0.0,0.0,1.2058842288054095e-06
483,0.9999684526632615,0.0001,13234.553294438376,0.0,0.0,7.652410142000576e-06
484,0.999967704478982,0.0001,39814.402738966484,0.0,0.0,-7.48184279530939e-07
485,0.9999654591619527,0.0001,20799.227605534386,0.0,0.0,-2.2453170293035285e-06
486,0.9999551885795791,0.0001,16104.693416434533,0.0,0.0,-1.0270582373572701e-05
487,0.9999608582978065,0.0001,9436.738529358681,0.0,0.0,5.669718227352405e-06
488,0.9999496383101808,0.0001,28101.97807286571,0.0,0.0,-1.1219987625654682e-05
489,0.9999584081656963,0.0001,18165.906553678622,0.0,0.0,8.769855515455838e-06
490,0.9999727080775672,0.0001,24467.242883676234,0.0,0.0,1.4299911870963022e-05
491,0.9999775375529042,0.0001,23361.31964225645,0.0,0.0,4.829475336975975e-06
492,0.9999737658946735,0.0001,29506.993706292033,0.0,0.0,-3.7716582307334434e-06
493,0.9999797474163815,0.0001,23940.18332253613,0.0,0.0,5.981521708053883e-06
494,0.9999756802917654,0.0001,18439.11075338034,0.0,0.0,-4.067124616091711e-06
495,0.9999880072074941,0.0001,28340.857501545277,0.0,0.0,1.2326915728722021e-05
496,0.9999638763135491,0.0001,34551.509077718074,0.0,0.0,-2.41308939450402e-05
497,0.9999594542982042,0.0001,46536.437763949274,0.0,0.0,-4.4220153448959465e-06
498,0.9999332230469634,0.0001,12265.567521590227,0.0,0.0,-2.6231251240793618e-05
499,0.9999135238908633,0.0001,37456.240028041684,0.0,0.0,-1.9699156100116966e-05
500,0.9999314943536171,0.0001,9710.045183620228,0.0,0.0,1.797046275375802e-05
501,0.9999432894514095,0.0001,35673.32784620697,0.0,0.0,1.179509779247745e-05
502,0.9999338094669569,0.0001,15989.22827009633,0.0,0.0,-9.479984452664958e-06
503,0.9999140122456512,0.0001,32720.433581088295,0.0,0.0,-1.9797221305628554e-05
504,0.9998749511484977,0.0001,45311.5878092484,0.0,0.0,-3.906109715356987e-05
505,0.9998677899664014,0.0001,24092.493068070453,0.0,0.0,-7.161182096315777e-06
506,0.9998996817344078,0.0001,21511.180329642724,0.0,0.0,3.1891768006442334e-05
507,0.9999054118378096,0.0001,20969.002347972706,0.0,0.0,5.730103401768716e-06
508,0.9998980388255619,0.0001,17408.400876263484,0.0,0.0,-7.373012247624544e-06
509,0.9999041667953815,0.0001,38646.27162308104,0.0,0.0,6.127969819580414e-06
510,0.9998835993631809,0.0001,20870.88562275214,0.0,0.0,-2.0567432200579994e-05
511,0.9998796817838989,0.0001,7423.274923295797,0.0,0.0,-3.917579282086692e-06
512,0.9998809925146931,0.0001,34271.94667085769,0.0,0.0,1.3107307942350488e-06
513,0.9998798580389939,0.0001,33383.613239350416,0.0,0.0,-1.1344756991604754e-06
514,0.9998902778245445,0.0001,22506.505074816214,0.0,0.0,1.0419785550608296e-05
515,0.9998948189241262,0.0001,14851.99973726793,0.0,0.0,4.5410995817007915e-06
516,0.9999036248926129,0.0001,12331.26979470496,0.0,0.0,8.805968486624849e-06
517,0.9998945547914045,0.0001,14873.304573721947,0.0,0.0,-9.070101208319414e-06
518,0.9999063845481087,0.0001,24328.582290390375,0.0,0.0,1.182975670410702e-05
519,0.999927847676939,0.0001,8762.43866952476,0.0,0.0,2.1463128830334632e-05
520,0.9999150648346348,0.0001,27233.625698328062,0.0,0.0,-1.2782842304215336e-05
521,0.9999033684173803,0.0001,22840.283850318207,0.0,0.0,-1.1696417254514202e-05
522,0.9999209689214034,0.0001,41924.95306387056,0.0,0.0,1.7600504023107533e-05
523,0.9999184477430094,0.0001,31276.53431535538,0.0,0.0,-2.521178393943835e-06
524,0.9999369447139553,0.0001,15343.867850328723,0.0,0.0,1.8496970945913738e-05
525,0.9999311137939738,0.0001,9457.407730719424,0.0,0.0,-5.830919981519855e-06
526,0.9999502857028087,0.0001,14608.910615505072,0.0,0.0,1.9171908834936247e-05
527,0.9999520181805633,0.0001,43941.64602263931,0.0,0.0,1.7324777545901782e-06
528,0.9999554206440601,0.0001,25519.07419323927,0.0,0.0,3.402463496726682e-06
529,0.999976037614245,0.0001,29693.074848674896,0.0,0.0,2.0616970184961225e-05
530,0.9999712708696661,0.0001,16081.22580842632,0.0,0.0,-4.766744578943438e-06
531,0.9999588704972519,0.0001,28067.893616853387,0.0,0.0,-1.2400372414234084e-05
532,0.9999529601448593,0.0001,10300.196948139406,0.0,0.0,-5.9103523925019275e-06
533,0.999958920167972,0.0001,35157.784213890096,0.0,0.0,5.9600231127054926e-06
534,0.9999382894807423,0.0001,12360.814541111691,0.0,0.0,-2.0630687229794553e-05
535,0.9999466888973858,0.0001,8207.41264110982,0.0,0.0,8.399416643545266e-06
536,0.9999395899619623,0.0001,68265.9102306661,0.0,0.0,-7.098935423499597e-06
537,0.9999547137216919,0.0001,23563.242199985572,0.0,0.0,1.5123759729562813e-05
538,0.9999231665722135,0.0001,23239.39231764235,0.0,0.0,-3.1547149478394765e-05
539,0.9999128026581349,0.0001,8647.470040567736,0.0,0.0,-1.036391407860382e-05
540,0.999890581489138,0.0001,30069.90615373729,0.0,0.0,-2.2221168996860996e-05
541,0.9998796949600395,0.0001,34303.74671235987,0.0,0.0,-1.0886529098530495e-05
542,0.9998829582448155,0.0001,19937.397508203838,0.0,0.0,3.263284776067188e-06
543,0.9998805967266748,0.0001,34370.500151119755,0.0,0.0,-2.3615181407032892e-06
544,0.999877258184067,0.0001,39547.368862173076,0.0,0.0,-3.338542607811412e-06
545,0.9998751607392229,0.0001,28648.641315027704,0.0,0.0,-2.097444844140206e-06
546,0.9998778406145965,0.0001,7456.853273791944,0.0,0.0,2.6798753736123615e-06
547,0.999864551985451,0.0001,12384.426968108739,0.0,0.0,-1.3288629145513653e-05
548,0.9998738655472365,0.0001,51197.59934951168,0.0,0.0,9.313561785462277e-06
549,0.999882596938046,0.0001,22952.731182648717,0.0,0.0,8.731390809590955e-06
550,0.9998876702583318,0.0001,23004.38751614854,0.0,0.0,5.07332028576446e-06
551,0.9998950032303032,0.0001,14532.923546230195,0.0,0.0,7.3329719714188e-06
552,0.999898908880395,0.0001,16014.708275954008,0.0,0.0,3.905650091784452e-06
553,0.9999257233255702,0.0001,39987.60912515599,0.0,0.0,2.681444517516063e-05
554,0.9999245757591058,0.0001,46594.41805496203,0.0,0.0,-1.1475664644100547e-06
555,0.9999205295824343,0.0001,32813.801898908074,0.0,0.0,-4.046176671490542e-06
556,0.9999106009847939,0.0001,29021.316204564282,0.0,0.0,-9.928597640374015e-06
557,0.9998969997298665,0.0001,30131.03210371588,0.0,0.0,-1.3601254927442241e-05
558,0.9998806023743138,0.0001,21264.903683849745,0.0,0.0,-1.639735555269972e-05
559,0.999868891441447,0.0001,12066.27876362356,0.0,0.0,-1.1710932866781931e-05
560,0.9998679601456473,0.0001,10830.28030803206,0.0,0.0,-9.312957996998605e-07
561,0.9998723648707171,0.0001,42505.27018441401,0.0,0.0,4.40472506979539e-06
562,0.9998730387265057,0.0001,21666.82939341013,0.0,0.0,6.738557886132313e-07
563,0.9998629519135644,0.0001,27960.12826515591,0.0,0.0,-1.008681294123459e-05
